pl_name,pl_eqt,pl_insol,st_teff,st_rad,habitable
Kepler-38 b,1355.0,651.9082,4099.0,0.68,0
Kepler-380 b,1080.0,130.93,5808.0,1.236,0
Kepler-380 c,1571.6,121.63228000000001,5707.0,1.1085999999999998,0
Kepler-381 b,1534.0,923.6,5607.0,1.75,0
Kepler-381 c,1117.0,62.7136,4072.0,0.65,0
Kepler-381 d,458.0,7.3,3874.4,0.426,0
Kepler-382 b,519.0,13.2931,4375.0,0.631,0
Kepler-382 c,1060.0,204.4874,4530.8,0.27,0
Kepler-383 b,414.0,44.5933,5730.0,1.006,0
Kepler-383 c,400.0,362.642,6021.0,1.065,0
Kepler-384 b,1509.4,865.0,6005.0,1.31,0
Kepler-384 c,445.01,8.5187,4195.0,0.6751,0
Kepler-385 b,1134.0,275.6,6016.4,1.72,0
Kepler-385 c,1595.0,173.10690099381952,5478.352501167678,0.9586832829524681,0
Kepler-385 d,1443.0,790.4759,5905.0,1.26,0
Kepler-386 b,1041.19,277.7462,5875.0,0.881,0
Kepler-386 c,1100.0,210.609,5831.0,1.119,0
Kepler-387 b,512.97,16.3643,5096.0,0.785,0
Kepler-387 c,399.96,6.0478,5096.0,0.785,0
Kepler-388 b,636.0,70.9731,5802.0,1.7,0
Kepler-388 c,338.0,7.4445,4870.0,0.771,1
Kepler-389 b,123.1,0.294,4870.0,0.771,0
Kepler-389 c,1022.99,258.8217,5846.29,1.25324,0
Kepler-39 b,1352.0,558.0,5611.0,1.686,0
Kepler-390 b,1027.0,186.0,6095.0,1.4848,0
Kepler-390 c,1431.0,699.0,5771.0,1.095,0
Kepler-391 b,2410.0,206.1212,6120.0,1.81,0
Kepler-391 c,1456.0,750.9,5936.0,1.477,0
Kepler-392 b,1445.0,728.0,5760.0,1.726,0
Kepler-392 c,592.0,21.7464,5579.0,1.07,0
Kepler-393 b,493.0,10.1838,4026.0,0.607,0
Kepler-393 c,1722.49,874.7956,5890.3,1.28018,0
Kepler-394 b,1007.53,243.5261,5890.3,1.31383,0
Kepler-394 c,584.0,56.9133,5310.0,0.853,0
Kepler-394 d,1387.0,602.0,6100.0,1.336,0
Kepler-395 b,1226.0,375.554,4800.0,0.5517742,0
Kepler-395 c,531.0,19.0,4281.6,0.398,0
Kepler-396 b,600.0,19.9261,4663.4,0.38,0
Kepler-396 c,489.0,9.9407,4193.6,0.38,0
Kepler-397 b,383.0,3.918,3995.2,0.38,0
Kepler-397 c,1603.0,945.55,5665.0,1.25,0
Kepler-398 b,1710.0,874.29,5762.0,1.69,0
Kepler-398 c,855.0,89.0458,4008.0,0.657,0
Kepler-398 d,587.92,28.236,4031.0,0.362,0
Kepler-399 b,1205.0,352.0,5764.0,1.069,0
Kepler-399 c,1893.0,269.865108,6280.0,1.245,0
Kepler-399 d,1376.0,598.0,5721.0,1.229,0
Kepler-4 b,661.0,30.4,5213.0,0.85,0
Kepler-40 b,1471.0,781.8,5910.0,1.265,0
Kepler-400 b,979.0,86.7681,5152.0,0.78,0
Kepler-400 c,475.0,22.4437,5152.0,0.78,0
Kepler-401 b,929.0,124.2,5271.0,0.873,0
Kepler-401 c,1978.0,249.57117200000002,6240.0,1.241,0
Kepler-401 d,1186.0,382.0,4738.0,0.7,0
Kepler-402 b,1544.0,947.8,5691.0,1.073,0
Kepler-402 c,1358.0,556.616,5940.0,1.08,0
Kepler-402 d,1622.0,341.528552,5906.0,1.458,0
Kepler-402 e,1001.0,124.0,4672.0,0.76,0
Kepler-403 b,1726.0,293.85108,6000.0,1.545,0
Kepler-403 c,1596.0,308.48120000000006,5760.0,1.668,0
Kepler-403 d,2155.0,250.953944,6177.0,1.31,0
Kepler-404 b,1032.78,131.648,4263.0,0.6847,0
Kepler-404 c,1292.0,464.0,5890.0,0.985,0
Kepler-405 b,1539.0,933.0,6190.0,1.346,0
Kepler-405 c,604.0,13.8883,4112.2,0.3697,0
Kepler-406 b,1722.0,349.43764,5068.0,0.849,0
Kepler-406 c,1059.0,239.0,3933.0,0.67,0
Kepler-407 b,1213.02,576.8749,5614.0,1.5326,0
Kepler-407 c,1871.0,195.50494399999997,5251.0,0.87,0
Kepler-408 b,1616.0,310.403512,5850.0,1.549,0
Kepler-409 b,1445.0,650.4959,6241.0,1.1,0
Kepler-41 b,1488.0,818.5,5609.0,0.952,0
Kepler-410 A b,1264.36,313.0426,6365.0,1.0207,0
Kepler-411 b,688.0,37.2117,6532.0,0.42413999999999996,0
Kepler-411 c,1264.0,425.0,5706.0,1.419,0
Kepler-411 d,1693.0,310.403512,6370.0,1.56,0
Kepler-411 e,1451.0,740.0,6020.0,1.256,0
Kepler-412 b,1190.0,334.0,4930.0,0.788,0
Kepler-413 b,1102.0,245.0,5844.0,1.228,0
Kepler-414 b,1984.0,497.54483200000004,6450.0,1.448,0
Kepler-414 c,1498.0,841.3,5810.0,1.228,0
Kepler-415 b,899.0,130.1481,4969.0,0.719,0
Kepler-415 c,1170.0,308.0,5550.0,0.918,0
Kepler-416 b,690.0,39.0,3870.0,0.6,0
Kepler-416 c,1657.0,328.57097999999996,5703.0,1.735,0
Kepler-416 d,1534.0,924.3,5950.0,1.302,0
Kepler-417 b,801.0,68.6,5321.0,0.791,0
Kepler-417 c,750.0,54.0,3660.0,0.51,0
Kepler-418 b,759.0,55.4,3913.0,0.62,0
Kepler-418 c,582.0,19.1,4433.0,0.5,0
Kepler-419 b,1646.0,337.268752,5772.0,1.468,0
Kepler-419 c,1633.0,310.403512,5859.0,1.538,0
Kepler-42 b,1178.0,138.065,5905.0,1.2,0
Kepler-42 c,1544.0,949.0,5622.0,1.055,0
Kepler-42 d,1445.0,729.0,5731.0,1.445,0
Kepler-421 b,441.0,6.29,4047.8,0.302,0
Kepler-422 b,1531.0,546.903,6000.0,1.502,0
Kepler-423 b,1512.0,872.2,5725.0,1.392,0
Kepler-424 b,1198.0,184.322,6100.0,1.319,0
Kepler-424 c,1295.0,469.0,5975.0,1.501,0
Kepler-425 b,1621.0,328.57098,5840.0,1.626,0
Kepler-426 b,563.0,16.7,4209.6,0.47,0
Kepler-427 b,1441.0,714.0,4960.0,0.83,0
Kepler-428 b,907.0,112.0,4960.0,0.83,0
Kepler-43 b,650.0,30.0,4960.0,0.83,0
Kepler-430 b,174.0,0.15,4960.0,0.83,0
Kepler-430 c,584.0,19.0,4281.6,0.41,0
Kepler-431 b,368.0,3.0,3959.6,0.41,1
Kepler-431 c,1458.0,753.9,6060.0,1.112,0
Kepler-431 d,1241.0,495.139,6169.0,1.117,0
Kepler-432 b,931.0,156.75,6169.0,1.117,0
Kepler-432 c,605.1,22.3,6096.0,1.293,0
Kepler-433 b,1570.0,281.6108760000001,6202.0,1.438,0
Kepler-434 b,1074.0,223.0,5281.0,0.859,0
Kepler-435 b,1669.0,310.403512,6860.0,1.605,0
Kepler-436 b,1255.0,586.762,5724.0,0.95,0
Kepler-436 c,412.0,4.8,4263.4,0.2347,0
Kepler-437 b,725.0,45.2,3794.0,0.63,0
Kepler-438 b,922.0,154.57,5291.0,0.866,0
Kepler-439 b,635.0,34.32,5291.0,0.866,0
Kepler-44 b,1642.0,301.372676,6370.0,1.434,0
Kepler-440 b,763.05,55.3616,5243.0,0.7934,0
Kepler-441 b,1862.0,162.5315,4850.0,0.731,0
Kepler-442 b,867.0,103.66154000000002,4850.0,0.731,0
Kepler-443 b,633.0,28.3588,4850.0,0.731,0
Kepler-444 b,2027.12,238.8041,6000.0,1.3222,0
Kepler-444 c,308.0,1.5,3955.6,0.328,1
Kepler-444 d,633.6,26.9,3901.0,0.599,0
Kepler-444 e,508.9,11.18,3901.0,0.599,0
Kepler-444 f,488.0,13.3328,4491.2,0.4684,0
Kepler-445 b,1162.08,430.9826,4974.0,0.72731528,0
Kepler-445 c,1869.38,228.4174,6020.0,1.165,0
Kepler-445 d,904.0,58.0054,6219.0,1.29,0
Kepler-446 b,435.0,6.0,4095.6,0.372,0
Kepler-446 c,609.0,23.4694,5225.0,0.779,0
Kepler-446 d,1638.82,222.248144,5834.0,1.01733,0
Kepler-447 b,1395.0,633.0,5640.0,1.062,0
Kepler-448 c,427.0,130.528,5545.0,1.014,0
Kepler-449 b,861.0,92.5,4516.4,0.451,0
Kepler-449 c,1639.0,380.34558,6206.0,1.634,0
Kepler-45 b,1735.0,230.81513999999999,6210.0,1.309,0
Kepler-450 b,1365.0,346.626,6210.0,1.309,0
Kepler-450 c,1234.03,548.0544,5315.0,0.92,0
Kepler-450 d,182.8,0.2639,5315.0,0.92,0
Kepler-451 c,562.01,23.5778,6260.0,1.04,0
Kepler-451 d,1491.0,695.188,5550.0,0.879,0
Kepler-452 b,875.0,82.5178,5550.0,0.879,0
Kepler-453 b,722.0,38.2372,5550.0,0.879,0
Kepler-454 b,705.0,42.2987,5433.0,0.86,0
Kepler-454 c,1362.93,571.5072,3702.0,0.485948,0
Kepler-454 d,511.0,14.6089,3697.0,0.48,0
Kepler-457 d,1655.0,76.602,4896.0,0.7434000000000001,0
Kepler-458 c,554.16,15.77,4032.1459999999997,0.374,0
Kepler-46 b,318.0,3.2011,6096.0,1.152,1
Kepler-46 c,614.66,33.7343,5190.0,0.7372,0
Kepler-46 d,347.0,3.3159,5170.0,0.81,1
Kepler-460 c,191.0,48.3867,5170.0,0.81,0
Kepler-461 b,1380.27,603.6935,6011.9,1.15664,0
Kepler-462 b,1677.0,419.4608,6264.0,1.412,0
Kepler-462 c,268.57,1.56,5800.0,1.05,0
Kepler-463 b,779.83,87.81,5700.0,0.895,0
Kepler-464 b,950.11,192.5802,6560.0,1.72,0
Kepler-465 b,713.0,54.0,4383.8,0.59,0
Kepler-466 b,716.0,74.7,5289.0,0.98,0
Kepler-466 c,660.0,44.7551,5190.0,0.831,0
Kepler-467 b,1468.0,775.0,6070.0,1.3679999999999999,0
Kepler-468 b,2255.0,310.403512,6740.0,1.55,0
Kepler-47 b,1472.0,783.2,6058.0,1.409,0
Kepler-47 c,1673.0,420.783256,6390.0,1.451,0
Kepler-47 d,1198.94,531.521,6174.0,1.4877,0
Kepler-471 b,1370.0,253.126,5735.0,1.66,0
Kepler-472 b,694.0,42.5,4199.4,0.358,0
Kepler-473 b,894.0,18.1082,5805.0,1.0,0
Kepler-474 b,643.0,40.4612,5504.0,1.163,0
Kepler-475 b,919.0,115.0,5380.0,0.912,0
Kepler-476 b,717.6,40.0,5640.0,1.055,0
Kepler-477 b,1617.0,338.110112,4440.0,0.678,0
Kepler-478 b,1040.0,226.0,5749.0,0.93,0
Kepler-479 b,1056.0,190.912,5909.0,0.92,0
Kepler-48 b,550.0,12.8373,4780.0,0.844,0
Kepler-48 c,1164.91,254.588,5670.0,0.93,0
Kepler-48 d,1180.0,122.785,5808.0,1.29,0
Kepler-48 e,976.0,15.1027,6160.0,0.3338,0
Kepler-48 f,1009.0,127.0,5277.0,0.89,0
Kepler-480 b,1442.0,467.0,6150.0,1.241,0
Kepler-481 b,971.0,96.0,6150.0,1.241,0
Kepler-482 b,904.48,158.1646,5183.0,0.852,0
Kepler-483 b,906.0,49.5559,6300.0,1.4,0
Kepler-484 b,808.37,100.9112,5643.77,1.09457,0
Kepler-485 b,1585.0,310.40351200000003,6060.0,1.53,0
Kepler-487 b,687.0,54.0,4586.4,0.35,0
Kepler-487 c,737.0,49.0,4110.32,0.394,0
Kepler-487 d,794.0,66.0,4698.4,0.421,0
Kepler-489 b,1286.0,456.0,5723.0,1.209,0
Kepler-49 b,783.0,62.0,4230.0,0.708,0
Kepler-49 c,1772.0,200.906184,6500.0,1.785,0
Kepler-49 d,1042.0,195.925,5631.0,1.02283,0
Kepler-49 e,1244.0,159.592,5790.0,1.021,0
Kepler-490 b,675.0,34.6,4755.0,0.52,0
Kepler-491 b,565.0,14.259,3659.0,0.54,0
Kepler-493 b,1043.0,198.0,4610.0,0.65,0
Kepler-495 b,1648.0,429.794,6240.0,0.93551528,0
Kepler-495 c,695.0,38.7885,3936.6,0.485,0
Kepler-496 b,867.0,94.1,3927.0,0.612,0
Kepler-497 b,1350.0,554.0,5692.0,1.462,0
Kepler-498 b,1566.0,388.70298,5990.0,1.2002,0
Kepler-499 b,689.0,38.0,3747.0,0.588,0
Kepler-5 b,719.0,44.5,3751.0,0.58,0
Kepler-50 b,1195.0,321.879,6220.0,1.263,0
Kepler-50 c,1488.0,817.0,6094.0,1.245,0
Kepler-500 b,488.0,3.3023,3843.6,0.3,0
Kepler-501 b,947.0,118.413,6000.0,1.051,0
Kepler-501 c,1242.0,370.603,6000.0,1.051,0
Kepler-502 b,611.0,23.4,4656.8,0.1895,0
Kepler-504 b,1369.0,580.0,5820.0,1.474,0
Kepler-505 b,999.0,240.195,4169.0,0.623,0
Kepler-506 b,624.0,25.1137,4280.8,0.42,0
Kepler-507 b,536.0,13.8663,4112.2,0.42,0
Kepler-508 b,441.0,9.6,5700.0,1.058,0
Kepler-509 b,528.0,12.92,3790.0,0.594,0
Kepler-51 b,1061.0,248.8554,6466.0,1.496,0
Kepler-51 c,1180.0,404.915,5925.0,1.233,0
Kepler-51 d,1789.0,420.783256,6237.0,1.393,0
Kepler-51 e,2319.0,171.951312,5342.0,0.843,0
Kepler-510 b,802.0,67.5,5342.0,0.843,0
Kepler-511 b,600.0,21.2,5342.0,0.843,0
Kepler-511 c,416.0,4.89,5342.0,0.843,0
Kepler-512 b,939.0,137.0,3996.0,0.646,0
Kepler-513 b,837.0,77.0,3896.0,0.54,0
Kepler-514 b,1714.0,317.582312,5640.0,1.088,0
Kepler-515 b,513.0,3.8369,5485.0,0.938,0
Kepler-516 b,742.0,50.3,3713.0,0.57,0
Kepler-517 b,949.07,125.0643,4590.0,0.7575,0
Kepler-518 b,347.2,2.2554,3968.8,0.2992,1
Kepler-519 b,400.0,3.4093,3868.0,0.22,0
Kepler-52 b,708.0,41.7,4315.2,0.383,0
Kepler-52 c,1093.03,338.95,5874.0,1.106,0
Kepler-52 d,382.0,3.512,3905.4,0.37,0
Kepler-520 b,1311.0,493.4827,3949.0,0.58,0
Kepler-520 c,1040.0,374.462,6235.0,1.36,0
Kepler-521 b,910.0,175.1,5615.0,0.87,0
Kepler-522 b,667.0,49.8,5615.0,0.87,0
Kepler-523 b,1201.0,344.0546,5185.0,0.833,0
Kepler-524 b,718.0,8.7194,5185.0,0.833,0
Kepler-524 c,545.0,20.574,5185.0,0.833,0
Kepler-525 b,424.0,9.4898,5185.0,0.833,0
Kepler-526 b,1136.78,240.6761,5715.0,1.082,0
Kepler-527 b,505.0,11.91,4137.4,0.321,0
Kepler-528 b,337.0,2.6934,4913.4,0.321,1
Kepler-529 b,1108.0,274.163,4850.0,0.773,0
Kepler-529 c,678.87,73.722,5134.0,0.7625,0
Kepler-529 d,950.0,126.8632,5770.0,1.427,0
Kepler-53 b,1515.0,184.12244,5920.0,1.4868000000000001,0
Kepler-53 c,1120.0,258.7482,4530.8,0.38,0
Kepler-53 d,321.4,1.6823,3853.4,0.2432,1
Kepler-530 b,707.0,41.5,4306.0,0.242,0
Kepler-531 b,1890.0,940.0,6110.0,1.51,0
Kepler-532 b,1484.0,806.794,6223.0,1.3428,0
Kepler-533 b,714.0,43.0,3635.0,0.489,0
Kepler-534 b,1439.0,716.0,6110.0,1.648,0
Kepler-534 c,605.6,22.4,5445.0,0.879,0
Kepler-535 b,403.5,4.42,5445.0,0.879,0
Kepler-536 b,1360.0,570.0,6047.0,1.662,0
Kepler-537 b,1143.0,285.0,6047.0,1.662,0
Kepler-538 b,634.0,26.8,4313.8,0.259,0
Kepler-539 b,700.0,39.9451,5660.0,1.021,0
Kepler-539 c,786.0,63.3913,5660.0,1.021,0
Kepler-54 b,1750.0,496.409512,6110.0,1.51,0
Kepler-54 c,1666.0,328.57097999999996,6850.0,1.732,0
Kepler-54 d,603.6,20.8,3708.0,0.55,0
Kepler-540 b,1388.0,602.0,6400.0,1.415,0
Kepler-541 b,714.0,41.8646,3895.0,0.576,0
Kepler-542 b,1256.46,588.9944,4565.0,0.37,0
Kepler-543 b,1586.0,481.20434399999994,6250.0,1.345,0
Kepler-544 b,541.0,14.28,3977.0,0.609,0
Kepler-545 b,1216.0,284.211,4526.0,0.293,0
Kepler-546 b,495.0,9.97,3826.4120000000003,0.49,0
Kepler-547 b,745.0,51.3,4505.4,0.457,0
Kepler-548 b,1816.0,160.47308,6460.0,1.4196000000000002,0
Kepler-549 b,1213.0,106.619,6020.0,1.312,0
Kepler-549 c,745.0,28.1152,5910.0,0.897,0
Kepler-549 d,204.4,0.0003,4371.6,0.234,0
Kepler-55 b,794.0,65.0,4408.4,0.43,0
Kepler-55 c,833.0,20.0861,5463.0,1.01,0
Kepler-55 d,674.0,49.1,3681.0,0.512,0
Kepler-55 e,553.0,22.3,3681.0,0.512,0
Kepler-55 f,482.0,12.9,3681.0,0.512,0
Kepler-550 b,1493.0,817.0,5940.0,1.721,0
Kepler-551 b,1124.85,388.2,5597.0,0.9882,0
Kepler-552 b,467.0,182.3533,5890.0,1.385,0
Kepler-553 b,599.0,85.9385,6400.0,1.517,0
Kepler-553 c,415.0,12.7136,6400.0,1.517,0
Kepler-554 b,369.0,4.4,4447.2,0.231,1
Kepler-555 b,676.15,33.4742,3765.0,0.5441,0
Kepler-556 b,635.0,38.4,4181.4,0.42,0
Kepler-557 b,1252.0,37.6345,6295.0,1.28,0
Kepler-558 b,1090.0,234.46,5085.0,1.08,0
Kepler-559 b,417.9,5.54,4295.0,0.2276,0
Kepler-56 b,417.0,4.98,4110.412,0.421,0
Kepler-56 c,356.0,2.64,4465.4,0.421,1
Kepler-56 d,268.8,0.85,3961.2,0.421,0
Kepler-560 b,272.9,1.27,4077.0,0.421,0
Kepler-561 b,882.37,143.259,4700.0,0.7896139999999999,0
Kepler-561 c,650.0,22.6,4622.0,0.674,0
Kepler-562 b,369.9,3.08,4622.0,0.674,1
Kepler-563 b,313.6,1.6,4622.0,0.674,1
Kepler-564 b,593.0,20.6,4180.4,0.351,0
Kepler-565 b,234.0,0.67,3839.0,0.24,0
Kepler-566 b,249.0,1.07,4117.2,0.222,0
Kepler-567 b,1055.8,207.1,5585.0,0.949,0
Kepler-568 b,378.0,4.9,4386.0,0.319,0
Kepler-569 b,878.0,147.33879199999998,5720.0,1.035,0
Kepler-57 b,702.0,92.4087,5720.0,1.035,0
Kepler-57 c,542.4,20.6036,5720.0,1.035,0
Kepler-570 b,934.0,127.0,3657.0,0.505,0
Kepler-571 b,194.0,0.24,3657.0,0.505,0
Kepler-572 b,641.0,24.3644,5278.0,0.78,0
Kepler-573 b,555.4,17.0012,4298.6,0.425,0
Kepler-574 b,1038.0,182.935,5450.0,0.897,0
Kepler-575 b,800.0,64.3196,5450.0,0.897,0
Kepler-576 b,543.0,14.0,4106.2,0.232,0
Kepler-577 b,365.0,3.0,4297.0,0.232,1
Kepler-578 b,520.0,11.5,3725.0,0.547,0
Kepler-579 b,420.0,4.9,3725.0,0.547,0
Kepler-58 b,1561.0,734.672,6643.0,1.71,0
Kepler-58 c,435.0,5.91,3944.4,0.413,0
Kepler-58 d,1256.0,413.894,5558.0,0.907,0
Kepler-58 e,610.0,23.1,5907.0,0.6189199999999999,0
Kepler-580 b,686.0,36.9,4869.0,0.77,0
Kepler-581 b,469.0,8.03,4869.0,0.77,0
Kepler-582 b,1253.0,412.0,4600.0,0.695,0
Kepler-583 b,1118.0,270.0682,3920.0,0.6,0
Kepler-584 b,871.0,78.838,4552.0,0.665,0
Kepler-585 b,665.0,26.707,4552.0,0.665,0
Kepler-586 b,995.3,164.0,5995.0,1.052,0
Kepler-587 b,1932.0,349.43764,5257.0,0.97,0
Kepler-588 b,1529.0,908.9,5842.0,1.308,0
Kepler-589 b,621.0,24.78,4929.0,0.719,0
Kepler-589 c,805.0,73.9967,5050.0,0.83,0
Kepler-59 b,1085.0,301.8661,5050.0,0.83,0
Kepler-59 c,1397.0,571.007,6261.0,1.39,0
Kepler-590 b,429.43,8.3169,3770.2,0.527,0
Kepler-591 b,217.26,0.5449,3770.2,0.527,0
Kepler-592 b,1192.0,337.0,5570.0,0.918,0
Kepler-593 b,1846.6,173.4224,6272.0,1.2798000000000003,0
Kepler-594 b,1317.0,80.884,5626.0,1.028,0
Kepler-595 b,551.0,15.0,4289.2,0.419,0
Kepler-595 c,712.01,35.2422,4969.0,0.7325,0
Kepler-596 b,1120.0,261.858,4969.0,0.894,0
Kepler-597 b,1526.0,374.4922,5710.0,1.3148,0
Kepler-598 b,941.0,188.0,4435.0,0.671,0
Kepler-598 c,96.4,0.0208,4435.0,0.671,0
Kepler-599 b,397.6,4.153,5476.4,0.7815844000000001,0
Kepler-6 b,339.7,2.214,5317.8,0.65072,1
Kepler-60 b,286.2,1.115,5002.6,0.5935,1
Kepler-60 c,249.7,0.646,4559.4,0.38805999999999996,0
Kepler-60 d,217.7,0.373,5592.0,0.9179999999999999,0
Kepler-600 b,197.3,0.252,4660.6,0.7226000000000001,0
Kepler-601 b,171.7,0.144,5313.4,0.9246000000000001,0
Kepler-602 b,1350.0,662.5020999999999,5130.0,0.7939,0
Kepler-603 b,1240.0,493.2019,4573.0,0.953811,0
Kepler-603 c,277.0,1.08,4997.2,0.6095,1
Kepler-603 d,209.0,0.35,5380.0,1.028,0
Kepler-604 b,159.0,0.12,5358.6,0.9349999999999999,0
Kepler-605 b,1140.0,318.4582,5230.0,0.85,0
Kepler-605 c,1466.0,903.864,5850.0,1.12,0
Kepler-606 b,1638.0,295.21034799999995,5650.0,0.829,0
Kepler-607 b,1778.0,180.4192,6200.0,1.66,0
Kepler-607 c,1480.0,442.993,5171.0,0.868,0
Kepler-608 b,2240.0,393.42316,4587.2,0.668108,0
Kepler-609 b,2270.0,393.42316,4669.2,0.710071,0
Kepler-61 b,677.0,35.0,4941.0,1.345,0
Kepler-610 b,968.0,146.0,4941.0,1.345,0
Kepler-610 c,845.0,85.0,4941.0,1.345,0
Kepler-611 b,492.0,10.0,4941.0,1.43,0
Kepler-612 b,2100.0,269.865108,5368.8,1.238,0
Kepler-613 b,1194.0,98.6952,4631.6,0.369774,0
Kepler-614 b,1812.0,523.274752,6110.0,1.47,0
Kepler-615 b,1370.0,174.0323,4675.0,0.698,0
Kepler-616 b,2190.0,465.53431600000005,6900.0,1.57,0
Kepler-616 c,1560.0,372.79707600000006,6380.0,1.31,0
Kepler-616 d,1671.0,361.32527600000003,5990.0,1.375,0
Kepler-617 b,2508.0,443.093476,6110.0,1.436,0
Kepler-618 b,1516.0,867.7365,5475.0,0.963,0
Kepler-619 b,900.0,166.5368,5070.0,0.9,0
Kepler-619 c,1140.0,327.8307,6002.0,1.47,0
Kepler-619 d,736.0,51.0,4425.0,0.67,0
Kepler-62 b,1589.0,420.783256,6783.0,1.34415,0
Kepler-62 c,992.0,184.988,4800.0,0.89,0
Kepler-62 d,1158.0,279.0,5392.0,0.853,0
Kepler-62 e,1496.0,821.405,5890.0,1.608,0
Kepler-62 f,2043.0,420.783256,5940.0,1.43,0
Kepler-620 b,1414.0,663.0,6250.0,1.426,0
Kepler-621 b,1001.0,211.7917,6040.0,1.22,0
Kepler-622 b,1729.0,328.57097999999996,6410.0,1.696,0
Kepler-623 b,1600.0,907.8624,5650.0,1.2,0
Kepler-624 b,2601.0,328.57097999999996,6265.0,1.69,0
Kepler-625 b,1749.0,328.57097999999996,6450.0,1.68443,0
Kepler-625 c,2409.0,341.528552,6628.0,1.461,0
Kepler-626 b,1500.0,758.324,5740.0,1.285,0
Kepler-627 b,1400.0,748.0,6050.0,1.02,0
Kepler-629 b,1480.0,759.3374,5800.0,1.27,0
Kepler-63 b,1400.0,703.971,5620.0,1.333,0
Kepler-630 b,1100.0,345.7201,5900.0,0.9,0
Kepler-631 b,1531.0,617.309,5950.0,1.37,0
Kepler-632 b,833.0,56.355,5625.0,0.96,0
Kepler-633 b,1460.0,310.403512,5990.0,1.561,0
Kepler-633 c,682.0,58.5,4686.0,0.758,0
Kepler-634 b,1329.0,791.0,4686.0,0.758,0
Kepler-635 b,107.0,0.0363,4686.0,0.758,0
Kepler-636 b,1790.0,280.093476,5700.0,1.44,0
Kepler-637 b,1403.66,917.4101,5675.0,0.96,0
Kepler-638 b,1630.0,388.49920000000003,6250.0,1.3094,0
Kepler-639 b,1590.0,420.783256,6272.0,1.36,0
Kepler-640 b,910.0,120.7076,5310.0,0.8,0
Kepler-641 b,1872.0,420.783256,6475.0,1.4,0
Kepler-642 b,1270.0,491.326,5300.0,0.87,0
Kepler-643 b,1540.0,296.94378,5900.0,1.37,0
Kepler-644 b,2000.0,328.57098,6010.0,1.64,0
Kepler-645 b,1260.0,775.8849,5200.0,0.81,0
Kepler-646 b,1200.0,313.4012,4900.0,0.68,0
Kepler-647 b,1404.0,639.4923,5702.0,1.429,0
Kepler-647 c,940.0,72.699,5555.0,0.912,0
Kepler-648 b,590.0,21.290479999999995,5555.0,0.912,0
Kepler-649 b,1855.0,272.317856,5750.0,1.08,0
Kepler-65 b,1676.0,312.574492,6300.0,1.48,0
Kepler-65 c,1460.0,854.7074,6218.0,1.651,0
Kepler-65 d,1312.0,460.0,5871.0,1.181,0
Kepler-65 e,1700.0,328.57097999999996,5914.0,1.73,0
Kepler-650 b,994.0,162.0,4774.0,0.823,0
Kepler-651 b,1468.0,771.0,5660.0,1.24,0
Kepler-652 b,934.5,150.0,4987.0,0.8268,0
Kepler-653 b,1193.0,449.6776,5772.0,1.1,0
Kepler-653 c,1590.0,903.013,6350.0,1.39,0
Kepler-654 b,1850.0,111.05636,6120.0,1.2588000000000001,0
Kepler-655 b,1389.0,481.917,5700.0,1.14,0
Kepler-656 b,1119.0,210.575,5298.0,0.868,0
Kepler-656 c,1557.0,323.79022,6400.0,1.712,0
Kepler-657 b,910.0,121.918,5300.0,1.11,0
Kepler-658 b,1638.0,305.798632,5500.0,1.015,0
Kepler-659 b,1610.0,135.131,5806.0,0.932,0
Kepler-66 b,1624.0,315.2812,5599.0,1.75,0
Kepler-660 b,1270.0,440.0,6050.0,1.22,0
Kepler-661 b,2329.0,328.57097999999996,7000.0,1.79,0
Kepler-662 b,1340.0,278.886,6000.0,1.12,0
Kepler-663 b,1604.0,639.54476,6110.0,1.5147999999999997,0
Kepler-664 b,1755.0,310.40351200000003,6550.0,1.49,0
Kepler-665 b,1422.0,680.0,5600.0,0.938,0
Kepler-666 b,1642.0,328.57098,5965.0,1.637,0
Kepler-667 b,1740.0,521.8509999999999,6900.0,1.6384,0
Kepler-668 b,1880.0,346.101392,5800.0,1.11,0
Kepler-669 b,1528.0,901.9,6399.0,1.347,0
Kepler-67 b,1571.0,649.429,6229.0,1.204,0
Kepler-670 b,1721.0,229.21859999999998,5941.0,1.138302,0
Kepler-671 b,1142.0,279.7736,5017.0,0.885,0
Kepler-672 b,2470.0,299.082,5559.8,1.67,0
Kepler-673 b,2429.0,322.759476,6432.0,1.319,0
Kepler-674 b,1540.0,918.3877,6600.0,1.19,0
Kepler-675 b,1186.0,382.4492,5839.0,0.965,0
Kepler-676 b,1479.0,756.261,5638.0,1.34,0
Kepler-677 b,1111.0,268.7176,5313.0,0.871,0
Kepler-678 b,1480.0,669.018,6000.0,1.65,0
Kepler-679 b,1160.0,662.3252,5900.0,1.5,0
Kepler-68 b,1378.4,853.1355,6361.0,1.47,0
Kepler-68 c,1760.0,377.95276,6150.0,1.4491999999999998,0
Kepler-68 d,1666.0,400.08332,6850.0,1.6884000000000001,0
Kepler-68 e,3353.0,173.10690099381952,5478.352501167678,0.9586832829524681,0
Kepler-680 b,2113.0,246.80071200000003,5616.0,1.006,0
Kepler-681 b,1500.0,747.132,6400.0,1.6,0
Kepler-682 b,1620.0,471.142,5910.0,1.32,0
Kepler-683 b,1250.0,402.0,6080.0,1.213,0
Kepler-684 b,1693.0,420.783256,6405.0,1.409,0
